GCF	GCC	Validated_GCFName_In_Publication	Cluster_Name	NCBI_Accession
70	1	n/a	3505_Bipolaris_zeicola	GCF_000523435.1
71	1	n/a	227_Bipolaris_zeicola	GCA_000523435.1
71	1	n/a	235_Bipolaris_victoriae	GCA_000527765.1
71	1	n/a	1665_Bipolaris_maydis	GCA_019454015.1
71	1	n/a	3503_Bipolaris_zeicola	GCF_000523435.1
71	1	n/a	3511_Bipolaris_victoriae	GCF_000527765.1
72	1	n/a	238_Bipolaris_victoriae	GCA_000527765.1
72	1	n/a	3510_Bipolaris_victoriae	GCF_000527765.1
73	1	4	243_Colletotrichum_fioriniae	GCA_000582985.1
73	1	4	269_Colletotrichum_sublineola	GCA_000696135.1
73	1	4	495_Colletotrichum_nymphaeae	GCA_001563115.1
73	1	4	496_Colletotrichum_simmondsii	GCA_001563135.1
73	1	4	510_Colletotrichum_tofieldiae	GCA_001625265.1
73	1	4	511_Colletotrichum_incanum	GCA_001625285.1
73	1	4	579_Colletotrichum_orchidophilum	GCA_001831195.1
73	1	4	1007_Colletotrichum_tanaceti	GCA_005350895.1
73	1	4	1232_Colletotrichum_scovillei	GCA_011075155.1
73	1	4	1454_Fusarium_mundagurra	GCA_013396205.1
73	1	4	3515_Colletotrichum_fioriniae	GCF_000582985.1
73	1	4	3588_Colletotrichum_orchidophilum	GCF_001831195.1
73	1	4	3713_Colletotrichum_scovillei	GCF_011075155.1
74	1	n/a	244_Cladophialophora_psammophila	GCA_000585535.1
74	1	n/a	3516_Cladophialophora_psammophila	GCF_000585535.1
75	1	n/a	245_Cladophialophora_psammophila	GCA_000585535.1
75	1	n/a	331_Cladophialophora_bantiana	GCA_000835475.1
75	1	n/a	3517_Cladophialophora_psammophila	GCF_000585535.1
75	1	n/a	3535_Cladophialophora_bantiana	GCF_000835475.1
76	1	n/a	246_Capronia_epimyces	GCA_000585565.1
76	1	n/a	3518_Capronia_epimyces	GCF_000585565.1
77	1	n/a	253_Aspergillus_ruber	GCA_000600275.1
77	1	n/a	571_Aspergillus_cristatus	GCA_001717485.1
77	1	n/a	593_Aspergillus_glaucus	GCA_001890805.1
77	1	n/a	3519_Aspergillus_ruber	GCF_000600275.1
77	1	n/a	3598_Aspergillus_glaucus	GCF_001890805.1
78	1	n/a	271_Exophiala_aquamarina	GCA_000709125.1
78	1	n/a	3520_Exophiala_aquamarina	GCF_000709125.1
79	1	n/a	272_Tilletiaria_anomala	GCA_000711695.1
79	1	n/a	3521_Tilletiaria_anomala	GCF_000711695.1
80	1	n/a	273_Aureobasidium_namibiae	GCA_000721765.1
80	1	n/a	1692_Aureobasidium_spp	GCA_019924955.1
80	1	n/a	3522_Aureobasidium_namibiae	GCF_000721765.1
81	1	n/a	274_Aureobasidium_pullulans	GCA_000721785.1
81	1	n/a	3523_Aureobasidium_pullulans	GCF_000721785.1
82	1	n/a	280_Metarhizium_anisopliae	GCA_000739145.1
82	1	n/a	317_Metarhizium_anisopliae	GCA_000814975.1
82	1	n/a	515_Moelleriella_libera	GCA_001636675.1
82	1	n/a	1699_Metarhizium_humberi	GCA_020102295.1
83	1	n/a	286_Fusarium_avenaceum	GCA_000769215.1
83	1	n/a	556_Fusarium_poae	GCA_001675295.1
83	1	n/a	748_Fusarium_longipes	GCA_003012285.1
83	1	n/a	750_Fusarium_flagelliforme	GCA_003012295.1
83	1	n/a	759_Fusarium_sporotrichioides	GCA_003012315.1
83	1	n/a	827_Fusarium_coffeatum	GCA_003316985.1
83	1	n/a	1400_Talaromyces_rugulosus	GCA_013368755.1
83	1	n/a	1459_Fusarium_heterosporum	GCA_013396295.1
83	1	n/a	1650_Fusarium_venenatum	GCA_019425555.1
83	1	n/a	1672_Fusarium_poae	GCA_019609905.1
83	1	n/a	3171_Fusarium_tricinctum	GCA_020744115.1
83	1	n/a	3177_Fusarium_venenatum	GCA_020744135.1
83	1	n/a	3203_Fusarium_flagelliforme	GCA_020744385.1
83	1	n/a	3224_Fusarium_tricinctum	GCA_020744515.1
83	1	n/a	3255_Fusarium_venenatum	GCA_900007375.1
83	1	n/a	3350_Fusarium_equiseti	GCA_910393935.1
83	1	n/a	3650_Fusarium_coffeatum	GCF_003316985.1
83	1	n/a	3727_Talaromyces_rugulosus	GCF_013368755.1
83	1	n/a	3772_Fusarium_poae	GCF_019609905.1
83	1	n/a	3785_Fusarium_venenatum	GCF_900007375.1
84	1	n/a	292_Penicillium_expansum	GCA_000769735.1
84	1	n/a	294_Penicillium_expansum	GCA_000769745.1
84	1	n/a	300_Penicillium_expansum	GCA_000769755.1
84	1	n/a	3527_Penicillium_expansum	GCF_000769745.1
85	1	n/a	306_Metarhizium_album	GCA_000804445.1
85	1	n/a	901_Xylaria_grammica	GCA_004014815.1
85	1	n/a	3529_Metarhizium_album	GCF_000804445.1
86	1	n/a	323_Sphaerobolus_stellatus	GCA_000827215.1
86	1	n/a	324_Sphaerobolus_stellatus	GCA_000827215.1
86	1	n/a	1541_Ramaria_rubella	GCA_015039355.1
87	1	n/a	325_Gymnopus_luxurians	GCA_000827265.1
87	1	n/a	1393_Tetrapyrgos_nigripes	GCA_013368315.1
87	1	n/a	1395_Tetrapyrgos_nigripes	GCA_013368315.1
88	1	n/a	326_Oidiodendron_maius	GCA_000827325.1
88	1	n/a	488_Mollisia_scopiformis	GCA_001500285.1
88	1	n/a	3556_Mollisia_scopiformis	GCF_001500285.1
89	1	n/a	424_Trichoderma_harzianum	GCA_000988865.1
89	1	n/a	1228_Trichoderma_lentiforme	GCA_011066345.1
90	1	n/a	425_Trichoderma_harzianum	GCA_000988865.1
90	1	n/a	708_Trichoderma_harzianum	GCA_002838845.1
90	1	n/a	769_Trichoderma_harzianum	GCA_003025095.1
90	1	n/a	1229_Trichoderma_lentiforme	GCA_011066345.1
90	1	n/a	1669_Trichoderma_simmonsii	GCA_019565615.1
90	1	n/a	3624_Trichoderma_harzianum	GCF_003025095.1
91	1	n/a	427_Diplodia_seriata	GCA_001006355.1
91	1	n/a	585_Diplodia_corticola	GCA_001883845.1
91	1	n/a	3590_Diplodia_corticola	GCF_001883845.1
92	1	n/a	428_Diplodia_seriata	GCA_001006355.1
92	1	n/a	586_Diplodia_corticola	GCA_001883845.1
92	1	n/a	602_Diplodia_seriata	GCA_001975905.1
92	1	n/a	3591_Diplodia_corticola	GCF_001883845.1
93	1	n/a	452_Stemphylium_lycopersici	GCA_001191545.1
93	1	n/a	817_Stemphylium_lycopersici	GCA_003268315.1
93	1	n/a	819_Stemphylium_lycopersici	GCA_003268335.1
94	1	n/a	456_Cyberlindnera_jadinii	GCA_001245095.1
94	1	n/a	546_Cyberlindnera_jadinii	GCA_001661405.1
94	1	n/a	3576_Cyberlindnera_jadinii	GCF_001661405.1
95	1	n/a	462_Madurella_mycetomatis	GCA_001275765.2
95	1	n/a	463_Madurella_mycetomatis	GCA_001275765.2
95	1	n/a	933_Monosporascus_ibericus	GCA_004154915.1
95	1	n/a	935_Monosporascus_cannonballus	GCA_004154925.1
95	1	n/a	939_Monosporascus_spp	GCA_004154975.1
95	1	n/a	940_Monosporascus_spp	GCA_004155035.1
95	1	n/a	944_Monosporascus_spp	GCA_004155055.1
95	1	n/a	947_Monosporascus_cannonballus	GCA_004155895.1
95	1	n/a	951_Monosporascus_spp	GCA_004155935.1
96	1	n/a	465_Fusarium_langsethiae	GCA_001292635.1
96	1	n/a	554_Fusarium_poae	GCA_001675295.1
96	1	n/a	753_Fusarium_sporotrichioides	GCA_003012315.1
96	1	n/a	1444_Fusarium_denticulatum	GCA_013396175.1
96	1	n/a	1671_Fusarium_poae	GCA_019609905.1
96	1	n/a	3775_Fusarium_poae	GCF_019609905.1
97	1	n/a	468_Phialophora_attinorum	GCA_001299255.1
97	1	n/a	3544_Phialophora_attinorum	GCF_001299255.1
98	1	n/a	483_Trichoderma_gamsii	GCA_001481775.2
98	1	n/a	727_Trichoderma_gamsii	GCA_002894205.1
98	1	n/a	772_Trichoderma_asperellum	GCA_003025105.1
98	1	n/a	3554_Trichoderma_gamsii	GCF_001481775.2
98	1	n/a	3626_Trichoderma_asperellum	GCF_003025105.1
99	1	n/a	486_Trichoderma_gamsii	GCA_001481775.2
99	1	n/a	728_Trichoderma_gamsii	GCA_002894205.1
99	1	n/a	3552_Trichoderma_gamsii	GCF_001481775.2
100	1	n/a	492_Penicillium_griseofulvum	GCA_001561935.1
100	1	n/a	3557_Penicillium_griseofulvum	GCF_001561935.1
101	1	n/a	505_Xylona_heveae	GCA_001619985.1
101	1	n/a	3561_Xylona_heveae	GCF_001619985.1
102	1	n/a	506_Xylona_heveae	GCA_001619985.1
102	1	n/a	3562_Xylona_heveae	GCF_001619985.1
103	1	6	512_Ascochyta_rabiei	GCA_001630375.1
103	1	6	895_Ascochyta_rabiei	GCA_004011695.1
103	1	6	1558_Parastagonospora_nodorum	GCA_016801405.1
103	1	6	2616_Parastagonospora_nodorum	GCA_020557385.1
103	1	6	2621_Parastagonospora_nodorum	GCA_020567955.1
103	1	6	2623_Parastagonospora_nodorum	GCA_020568045.1
103	1	6	2629_Parastagonospora_nodorum	GCA_020568055.1
103	1	6	2633_Parastagonospora_nodorum	GCA_020568205.1
103	1	6	2635_Parastagonospora_nodorum	GCA_020568325.1
103	1	6	2638_Parastagonospora_nodorum	GCA_020568415.1
103	1	6	2645_Parastagonospora_nodorum	GCA_020568465.1
103	1	6	2648_Parastagonospora_nodorum	GCA_020568635.1
103	1	6	2651_Parastagonospora_nodorum	GCA_020568705.1
103	1	6	2654_Parastagonospora_nodorum	GCA_020568765.1
103	1	6	2657_Parastagonospora_nodorum	GCA_020568775.1
103	1	6	2663_Parastagonospora_nodorum	GCA_020568945.1
103	1	6	2666_Parastagonospora_nodorum	GCA_020569145.1
103	1	6	2670_Parastagonospora_nodorum	GCA_020569285.1
103	1	6	2673_Parastagonospora_nodorum	GCA_020569485.1
103	1	6	2679_Parastagonospora_nodorum	GCA_020569515.1
103	1	6	2680_Parastagonospora_nodorum	GCA_020569685.1
103	1	6	2687_Parastagonospora_nodorum	GCA_020569945.1
103	1	6	2688_Parastagonospora_nodorum	GCA_020570345.1
103	1	6	2694_Parastagonospora_nodorum	GCA_020570355.1
103	1	6	2697_Parastagonospora_nodorum	GCA_020570395.1
103	1	6	2700_Parastagonospora_nodorum	GCA_020570415.1
103	1	6	2707_Parastagonospora_nodorum	GCA_020570525.1
103	1	6	2709_Parastagonospora_nodorum	GCA_020570635.1
103	1	6	2712_Parastagonospora_nodorum	GCA_020570735.1
103	1	6	2717_Parastagonospora_nodorum	GCA_020570935.1
103	1	6	2722_Parastagonospora_nodorum	GCA_020570965.1
103	1	6	2727_Parastagonospora_nodorum	GCA_020570975.1
103	1	6	2730_Parastagonospora_nodorum	GCA_020571265.1
103	1	6	2734_Parastagonospora_nodorum	GCA_020571295.1
103	1	6	2737_Parastagonospora_nodorum	GCA_020571325.1
103	1	6	2742_Parastagonospora_nodorum	GCA_020571545.1
103	1	6	2743_Parastagonospora_nodorum	GCA_020571575.1
103	1	6	2748_Parastagonospora_nodorum	GCA_020571605.1
103	1	6	2751_Parastagonospora_nodorum	GCA_020571815.1
103	1	6	2754_Parastagonospora_nodorum	GCA_020571885.1
103	1	6	2757_Parastagonospora_nodorum	GCA_020571895.1
103	1	6	2762_Parastagonospora_nodorum	GCA_020571965.1
103	1	6	2766_Parastagonospora_nodorum	GCA_020572075.1
103	1	6	2770_Parastagonospora_nodorum	GCA_020572205.1
103	1	6	2774_Parastagonospora_nodorum	GCA_020572305.1
103	1	6	2777_Parastagonospora_nodorum	GCA_020572315.1
103	1	6	2781_Parastagonospora_nodorum	GCA_020572345.1
103	1	6	2784_Parastagonospora_nodorum	GCA_020572395.1
103	1	6	2788_Parastagonospora_nodorum	GCA_020572635.1
103	1	6	2793_Parastagonospora_nodorum	GCA_020572675.1
103	1	6	2796_Parastagonospora_nodorum	GCA_020572945.1
103	1	6	2800_Parastagonospora_nodorum	GCA_020572955.1
103	1	6	2806_Parastagonospora_nodorum	GCA_020572985.1
103	1	6	2807_Parastagonospora_nodorum	GCA_020572995.1
103	1	6	2813_Parastagonospora_nodorum	GCA_020573275.1
103	1	6	2816_Parastagonospora_nodorum	GCA_020573285.1
103	1	6	2819_Parastagonospora_nodorum	GCA_020573315.1
103	1	6	2822_Parastagonospora_nodorum	GCA_020573595.1
103	1	6	2828_Parastagonospora_nodorum	GCA_020573605.1
103	1	6	2831_Parastagonospora_nodorum	GCA_020573625.1
103	1	6	2835_Parastagonospora_nodorum	GCA_020573725.1
103	1	6	2840_Parastagonospora_nodorum	GCA_020573765.1
103	1	6	2844_Parastagonospora_nodorum	GCA_020573915.1
103	1	6	2848_Parastagonospora_nodorum	GCA_020574055.1
103	1	6	2852_Parastagonospora_nodorum	GCA_020574085.1
103	1	6	2855_Parastagonospora_nodorum	GCA_020574115.1
103	1	6	2858_Parastagonospora_nodorum	GCA_020574155.1
103	1	6	2861_Parastagonospora_nodorum	GCA_020574265.1
103	1	6	2865_Parastagonospora_nodorum	GCA_020574295.1
103	1	6	2870_Parastagonospora_nodorum	GCA_020574345.1
103	1	6	2875_Parastagonospora_nodorum	GCA_020574365.1
103	1	6	2878_Parastagonospora_nodorum	GCA_020574375.1
103	1	6	2881_Parastagonospora_nodorum	GCA_020574385.1
103	1	6	2884_Parastagonospora_nodorum	GCA_020574405.1
103	1	6	2888_Parastagonospora_nodorum	GCA_020574595.1
103	1	6	2892_Parastagonospora_nodorum	GCA_020574615.1
103	1	6	2899_Parastagonospora_nodorum	GCA_020574725.1
103	1	6	2900_Parastagonospora_nodorum	GCA_020574755.1
103	1	6	2906_Parastagonospora_nodorum	GCA_020574825.1
103	1	6	2910_Parastagonospora_nodorum	GCA_020574875.1
103	1	6	2913_Parastagonospora_nodorum	GCA_020575035.1
103	1	6	2917_Parastagonospora_nodorum	GCA_020575105.1
103	1	6	2919_Parastagonospora_nodorum	GCA_020575195.1
103	1	6	2925_Parastagonospora_nodorum	GCA_020575285.1
103	1	6	2928_Parastagonospora_nodorum	GCA_020575355.1
103	1	6	2932_Parastagonospora_nodorum	GCA_020575375.1
103	1	6	2936_Parastagonospora_nodorum	GCA_020575405.1
103	1	6	2940_Parastagonospora_nodorum	GCA_020575445.1
103	1	6	2941_Parastagonospora_nodorum	GCA_020575485.1
103	1	6	2947_Parastagonospora_nodorum	GCA_020575615.1
103	1	6	2950_Parastagonospora_nodorum	GCA_020575645.1
103	1	6	2956_Parastagonospora_nodorum	GCA_020575775.1
103	1	6	2958_Parastagonospora_nodorum	GCA_020575955.1
103	1	6	2961_Parastagonospora_nodorum	GCA_020575975.1
103	1	6	2966_Parastagonospora_nodorum	GCA_020575995.1
103	1	6	2970_Parastagonospora_nodorum	GCA_020576185.1
103	1	6	2973_Parastagonospora_nodorum	GCA_020576195.1
103	1	6	2976_Parastagonospora_nodorum	GCA_020576365.1
103	1	6	2983_Parastagonospora_nodorum	GCA_020577795.1
103	1	6	2985_Parastagonospora_nodorum	GCA_020577805.1
103	1	6	2989_Parastagonospora_nodorum	GCA_020577855.1
103	1	6	2992_Parastagonospora_nodorum	GCA_020577905.1
103	1	6	2995_Parastagonospora_nodorum	GCA_020577915.1
103	1	6	2999_Parastagonospora_nodorum	GCA_020578075.1
103	1	6	3003_Parastagonospora_nodorum	GCA_020578085.1
103	1	6	3008_Parastagonospora_nodorum	GCA_020578095.1
103	1	6	3011_Parastagonospora_nodorum	GCA_020578105.1
103	1	6	3015_Parastagonospora_nodorum	GCA_020578115.1
103	1	6	3017_Parastagonospora_nodorum	GCA_020578205.1
103	1	6	3020_Parastagonospora_nodorum	GCA_020578265.1
103	1	6	3025_Parastagonospora_nodorum	GCA_020578295.1
103	1	6	3029_Parastagonospora_nodorum	GCA_020578315.1
103	1	6	3034_Parastagonospora_nodorum	GCA_020578375.1
103	1	6	3036_Parastagonospora_nodorum	GCA_020578445.1
103	1	6	3039_Parastagonospora_nodorum	GCA_020578515.1
103	1	6	3043_Parastagonospora_nodorum	GCA_020578585.1
103	1	6	3046_Parastagonospora_nodorum	GCA_020578615.1
103	1	6	3053_Parastagonospora_nodorum	GCA_020579815.1
103	1	6	3056_Parastagonospora_nodorum	GCA_020579825.1
103	1	6	3061_Parastagonospora_nodorum	GCA_020579835.1
103	1	6	3062_Parastagonospora_nodorum	GCA_020579845.1
103	1	6	3067_Parastagonospora_nodorum	GCA_020579855.1
103	1	6	3072_Parastagonospora_nodorum	GCA_020580075.1
103	1	6	3075_Parastagonospora_nodorum	GCA_020580085.1
103	1	6	3078_Parastagonospora_nodorum	GCA_020580115.1
103	1	6	3082_Parastagonospora_nodorum	GCA_020580145.1
103	1	6	3086_Parastagonospora_nodorum	GCA_020580155.1
103	1	6	3089_Parastagonospora_nodorum	GCA_020580305.1
103	1	6	3095_Parastagonospora_nodorum	GCA_020580415.1
103	1	6	3100_Parastagonospora_nodorum	GCA_020580425.1
103	1	6	3101_Parastagonospora_nodorum	GCA_020580485.1
103	1	6	3107_Parastagonospora_nodorum	GCA_020580655.1
103	1	6	3109_Parastagonospora_nodorum	GCA_020580665.1
103	1	6	3114_Parastagonospora_nodorum	GCA_020580695.1
103	1	6	3119_Parastagonospora_nodorum	GCA_020580725.1
103	1	6	3122_Parastagonospora_nodorum	GCA_020580775.1
103	1	6	3126_Parastagonospora_nodorum	GCA_020580905.1
103	1	6	3129_Parastagonospora_nodorum	GCA_020581045.1
103	1	6	3132_Parastagonospora_nodorum	GCA_020581155.1
103	1	6	3135_Parastagonospora_nodorum	GCA_020581165.1
103	1	6	3141_Parastagonospora_nodorum	GCA_020581275.1
103	1	6	3152_Boeremia_exigua	GCA_020726555.1
103	1	6	3661_Ascochyta_rabiei	GCF_004011695.1
103	2	6	899_Ascochyta_lentis	GCA_004011705.1
103	2	6	1225_Curvularia_kusanoi	GCA_011058905.1
103	2	6	1688_Epicoccum_nigrum	GCA_019721275.1
104	1	n/a	517_Akanthomyces_lecanii	GCA_001636795.1
104	1	n/a	536_Akanthomyces_lecanii	GCA_001653215.1
104	1	n/a	558_Beauveria_bassiana	GCA_001682635.1
104	1	n/a	1012_Cordyceps_javanica	GCA_006981975.1
104	1	n/a	1016_Cordyceps_javanica	GCA_006981985.1
104	1	n/a	1196_Beauveria_bassiana	GCA_010099065.1
105	1	n/a	518_Phycomyces_blakesleeanus	GCA_001638985.2
105	1	n/a	3564_Phycomyces_blakesleeanus	GCF_001638985.1
106	1	n/a	524_Stagonospora_spp	GCA_001644525.1
106	1	n/a	526_Stagonospora_spp	GCA_001644525.1
107	1	n/a	539_Pochonia_chlamydosporia	GCA_001653235.2
107	1	n/a	3570_Pochonia_chlamydosporia	GCF_001653235.2
108	1	n/a	545_Hyphopichia_burtonii	GCA_001661395.1
108	1	n/a	3575_Hyphopichia_burtonii	GCF_001661395.1
109	1	n/a	547_Suhomyces_tanzawaensis	GCA_001661415.1
109	1	n/a	3577_Suhomyces_tanzawaensis	GCF_001661415.1
110	1	n/a	548_Metschnikowia_bicuspidata	GCA_001664035.1
110	1	n/a	969_Metschnikowia_pulcherrima	GCA_004217705.1
110	1	n/a	1535_Metschnikowia_persimmonesis	GCA_014905795.1
110	1	n/a	3578_Metschnikowia_bicuspidata	GCF_001664035.1
111	1	n/a	572_Hanseniaspora_uvarum	GCA_001747055.1
111	1	n/a	573_Hanseniaspora_opuntiae	GCA_001749795.1
111	1	n/a	1112_Hanseniaspora_uvarum	GCA_009805765.1
112	1	n/a	575_Penicillium_arizonense	GCA_001773325.1
112	1	n/a	576_Penicillium_arizonense	GCA_001773325.1
112	1	n/a	3583_Penicillium_arizonense	GCF_001773325.1
112	1	n/a	3584_Penicillium_arizonense	GCF_001773325.1
113	1	n/a	581_Kluyveromyces_marxianus	GCA_001854445.2
113	1	n/a	1549_Kluyveromyces_marxianus	GCA_016584165.1
113	1	n/a	1552_Kluyveromyces_marxianus	GCA_016584275.1
113	1	n/a	3364_Kluyveromyces_lactis	GCF_000002515.2
114	1	n/a	584_Diplodia_corticola	GCA_001883845.1
114	1	n/a	3589_Diplodia_corticola	GCF_001883845.1
115	1	n/a	588_Penicilliopsis_zonata	GCA_001890105.1
115	1	n/a	3592_Penicilliopsis_zonata	GCF_001890105.1
116	1	n/a	589_Aspergillus_versicolor	GCA_001890125.1
116	1	n/a	590_Aspergillus_sydowii	GCA_001890705.1
116	1	n/a	1304_Aspergillus_lentulus	GCA_012656435.1
116	1	n/a	3593_Aspergillus_versicolor	GCF_001890125.1
116	1	n/a	3594_Aspergillus_sydowii	GCF_001890705.1
116	1	n/a	3766_Aspergillus_puulaauensis	GCF_016861865.1
117	1	n/a	591_Aspergillus_wentii	GCA_001890725.1
117	1	n/a	3595_Aspergillus_wentii	GCF_001890725.1
118	1	n/a	594_Aspergillus_glaucus	GCA_001890805.1
118	1	n/a	3597_Aspergillus_glaucus	GCF_001890805.1
119	1	n/a	595_Aspergillus_aculeatus	GCA_001890905.1
119	1	n/a	798_Aspergillus_indologenus	GCA_003184685.1
119	1	n/a	801_Aspergillus_brunneoviolaceus	GCA_003184695.1
119	1	n/a	803_Aspergillus_violaceofuscus	GCA_003184705.1
119	1	n/a	805_Aspergillus_uvarum	GCA_003184745.1
119	1	n/a	807_Aspergillus_aculeatinus	GCA_003184765.1
119	1	n/a	808_Aspergillus_japonicus	GCA_003184785.1
119	1	n/a	811_Aspergillus_fijiensis	GCA_003184825.1
119	1	n/a	3599_Aspergillus_aculeatus	GCF_001890905.1
119	1	n/a	3638_Aspergillus_brunneoviolaceus	GCF_003184695.1
119	1	n/a	3641_Aspergillus_uvarum	GCF_003184745.1
119	1	n/a	3643_Aspergillus_aculeatinus	GCF_003184765.1
119	1	n/a	3644_Aspergillus_japonicus	GCF_003184785.1
119	1	n/a	3645_Aspergillus_fijiensis	GCF_003184825.1
120	1	n/a	596_Talaromyces_amestolkiae	GCA_001896365.1
120	1	n/a	3602_Talaromyces_amestolkiae	GCF_001896365.1
121	1	n/a	597_Talaromyces_amestolkiae	GCA_001896365.1
121	1	n/a	683_Penicillium_occitanis	GCA_002382835.1
121	1	n/a	686_Penicillium_occitanis	GCA_002382855.1
121	1	n/a	1237_Talaromyces_pinophilus	GCA_011392495.1
121	1	n/a	3603_Talaromyces_amestolkiae	GCF_001896365.1
122	1	n/a	598_Talaromyces_amestolkiae	GCA_001896365.1
122	1	n/a	3601_Talaromyces_amestolkiae	GCF_001896365.1
123	1	n/a	599_Talaromyces_amestolkiae	GCA_001896365.1
123	1	n/a	3600_Talaromyces_amestolkiae	GCF_001896365.1
124	1	n/a	605_Cyberlindnera_fabianii	GCA_001983305.1
124	1	n/a	813_Cyberlindnera_fabianii	GCA_003205855.1
125	1	n/a	610_Aspergillus_carbonarius	GCA_001990825.1
125	1	n/a	797_Aspergillus_ellipticus	GCA_003184645.1
126	1	n/a	619_Penicillium_solitum	GCA_002072235.1
126	1	n/a	1262_Penicillium_digitatum	GCA_012295545.2
126	1	n/a	3606_Penicillium_solitum	GCF_002072235.1
127	1	n/a	625_Penicillium_polonicum	GCA_002072265.1
127	1	n/a	632_Penicillium_polonicum	GCA_002072265.1
128	1	n/a	651_Pseudomassariella_vexata	GCA_002105095.1
128	1	n/a	3608_Pseudomassariella_vexata	GCF_002105095.1
129	1	n/a	652_Lasiodiplodia_theobromae	GCA_002111425.1
129	1	n/a	1321_Lasiodiplodia_theobromae	GCA_012971845.1
129	1	n/a	3720_Lasiodiplodia_theobromae	GCF_012971845.1
130	1	n/a	653_Lasiodiplodia_theobromae	GCA_002111425.1
130	1	n/a	1033_Lasiodiplodia_theobromae	GCA_008931885.1
130	1	n/a	1240_Botryosphaeria_dothidea	GCA_011503125.2
130	1	n/a	1320_Lasiodiplodia_theobromae	GCA_012971845.1
130	1	n/a	3191_Macrophomina_phaseolina	GCA_020744275.1
130	1	n/a	3721_Lasiodiplodia_theobromae	GCF_012971845.1
131	1	n/a	658_Hypoxylon_spp	GCA_002120305.1
131	1	n/a	660_Daldinia_spp	GCA_002120325.1
131	1	n/a	662_Hypoxylon_spp	GCA_002120335.1
132	1	n/a	659_Hypoxylon_spp	GCA_002120305.1
132	1	n/a	661_Daldinia_spp	GCA_002120325.1
133	1	n/a	702_Cercospora_beticola	GCA_002742065.1
133	1	n/a	3613_Cercospora_beticola	GCF_002742065.1
134	1	n/a	709_Trichoderma_harzianum	GCA_002838845.1
134	1	n/a	725_Trichoderma_harzianum	GCA_002894145.1
134	1	n/a	743_Trichoderma_arundinaceum	GCA_003012105.1
134	1	n/a	1668_Trichoderma_simmonsii	GCA_019565615.1
134	1	n/a	1695_Trichoderma_semiorbis	GCA_020045945.2
135	1	n/a	714_Aspergillus_steynii	GCA_002849105.1
135	1	n/a	838_Aspergillus_tanneri	GCA_003426965.1
135	1	n/a	1001_Aspergillus_tanneri	GCA_004798825.1
135	1	n/a	3619_Aspergillus_steynii	GCF_002849105.1
135	1	n/a	3657_Aspergillus_tanneri	GCF_003426965.1
136	1	n/a	716_Hyaloscypha_bicolor	GCA_002865645.1
136	1	n/a	3620_Hyaloscypha_bicolor	GCF_002865645.1
137	1	xan	741_Fusarium_beomiforme	GCA_002980475.2
137	1	xan	1389_Fusarium_anthophilum	GCA_013364935.1
137	1	xan	1433_Fusarium_spp	GCA_013396095.1
137	1	xan	1449_Fusarium_tjaetaba	GCA_013396195.1
137	1	xan	1689_Fusarium_musae	GCA_019915245.1
137	1	xan	3265_Fusarium_proliferatum	GCA_900067095.1
137	1	xan	3273_Fusarium_fujikuroi	GCA_900096505.1
137	1	xan	3743_Fusarium_tjaetaba	GCF_013396195.1
137	1	xan	3779_Fusarium_musae	GCF_019915245.1
137	1	xan	3792_Fusarium_proliferatum	GCF_900067095.1
138	1	n/a	770_Trichoderma_asperellum	GCA_003025105.1
138	1	n/a	3627_Trichoderma_asperellum	GCF_003025105.1
139	1	n/a	771_Trichoderma_asperellum	GCA_003025105.1
139	1	n/a	3625_Trichoderma_asperellum	GCF_003025105.1
140	1	n/a	774_Trichoderma_asperellum	GCA_003025105.1
140	1	n/a	3628_Trichoderma_asperellum	GCF_003025105.1
141	1	n/a	788_Aspergillus_sclerotioniger	GCA_003184525.1
141	1	n/a	3631_Aspergillus_sclerotioniger	GCF_003184525.1
142	1	n/a	790_Aspergillus_heteromorphus	GCA_003184545.1
142	1	n/a	3634_Aspergillus_heteromorphus	GCF_003184545.1
143	1	n/a	799_Aspergillus_indologenus	GCA_003184685.1
143	1	n/a	806_Aspergillus_aculeatinus	GCA_003184765.1
143	1	n/a	3642_Aspergillus_aculeatinus	GCF_003184765.1
144	1	n/a	800_Aspergillus_brunneoviolaceus	GCA_003184695.1
144	1	n/a	809_Aspergillus_fijiensis	GCA_003184825.1
144	1	n/a	3639_Aspergillus_brunneoviolaceus	GCF_003184695.1
144	1	n/a	3646_Aspergillus_fijiensis	GCF_003184825.1
145	1	n/a	802_Aspergillus_brunneoviolaceus	GCA_003184695.1
145	1	n/a	804_Aspergillus_uvarum	GCA_003184745.1
145	1	n/a	810_Aspergillus_fijiensis	GCA_003184825.1
145	1	n/a	3637_Aspergillus_brunneoviolaceus	GCF_003184695.1
145	1	n/a	3640_Aspergillus_uvarum	GCF_003184745.1
145	1	n/a	3647_Aspergillus_fijiensis	GCF_003184825.1
146	1	n/a	812_Aspergillus_ibericus	GCA_003184845.1
146	1	n/a	3648_Aspergillus_ibericus	GCF_003184845.1
147	1	n/a	814_Pyrenophora_tritici-repentis	GCA_003231325.2
147	1	n/a	815_Pyrenophora_tritici-repentis	GCA_003231415.2
147	1	n/a	1029_Pyrenophora_tritici-repentis	GCA_008692205.1
148	1	n/a	832_Venustampulla_echinocandica	GCA_003357145.1
148	1	n/a	3653_Venustampulla_echinocandica	GCF_003357145.1
